"route_id,agency_id,""route_short_name"",""route_long_name"",""route_desc"",route_type,""route_url"",""route_color"",""route_text_color"""
"50093,1,""242"",""Brussel - Wemmel - Asse"",""Brussel - Asse/Asse - Brussel"",3,"""",""FFCC11"",""000000"""
"50094,1,""243"",""Brussel - Wemmel - Zellik"",""Brussel - Zellik/Zellik - Brussel"",3,"""",""0044BB"",""FFFFFF"""
"50095,1,""245"",""Brussel - Dendermonde"",""Brussel - Dendermonde/Dendermonde - Brussel"",3,"""",""EE8822"",""FFFFFF"""
"50096,1,""250"",""Brussel - Londerzeel - Breendonk - Puurs"",""Brussel - Londerzeel - Liezele - Puurs/Puurs - Liezele - Londerzeel - Brussel"",3,"""",""FFCCAA"",""000000"""
"50097,1,""251"",""Brussel - Steenhuffel - Londerzeel - Malderen"",""Brussel - Malderen/Malderen - Brussel"",3,"""",""995511"",""FFFFFF"""
"50098,1,""355"",""Brussel Noord - Ternat - Liedekerke"",""Brussel Noord - Ternat - Liedekerke/Liedekerke - Ternat - Brussel Noord"",3,"""",""8899AA"",""000000"""
"50099,1,""260"",""Brussel - Nieuwenrode - Willebroek - Puurs"",""Brussel - Puurs/Puurs - Brussel"",3,"""",""8899AA"",""000000"""
"50100,1,""261"",""Vilvoorde - Nieuwenrode - Londerzeel"",""Vilvoorde - Londerzeel/Londerzeel - Vilvoorde"",3,"""",""229922"",""FFFFFF"""
"50101,1,""270"",""Brussel - Haacht - Keerbergen"",""Brussel - Keerbergen/Keerbergen - Brussel"",3,"""",""BB0022"",""FFFFFF"""
"50102,1,""271"",""Brussel - Steenok. - Kortenberg - Neder. - Kampenh"",""Brussel - Kampenhout/Kampenhout - Brussel"",3,"""",""991199"",""FFFFFF"""
"50103,1,""272"",""Brussel - Zaventem Luchthaven"",""Brussel - Zaventem/Zaventem - Brussel"",3,"""",""FFCC11"",""000000"""
"50104,1,""280"",""Mechelen - Grimbergen Verbrande Brug"",""Vilvoorde - Mechelen/Mechelen - Vilvoorde"",3,"""",""EE8822"",""FFFFFF"""
"50105,1,""282"",""Mechelen - Zaventem"",""Zaventem - Mechelen/Mechelen - Zaventem"",3,"""",""0044BB"",""FFFFFF"""
"50106,1,""284"",""Mechelen - Boortmeerbeek - Leuven"",""Mechelen - Leuven/Leuven - Mechelen"",3,"""",""DD0077"",""FFFFFF"""
"50107,1,""285"",""Mechelen - Kampenhout - Leuven"",""Mechelen - Leuven/Leuven - Mechelen"",3,"""",""005555"",""FFFFFF"""
"50108,1,""287"",""Houtem - Vilvoorde Kliniek"",""Vilvoorde - Houtem/Houtem - Vilvoorde"",3,"""",""1199DD"",""FFFFFF"""
"50109,1,""288"",""Mechelen - Londerzeel"",""Londerzeel - Mechelen/Mechelen - Londerzeel"",3,"""",""BB0022"",""FFFFFF"""
"50110,1,""289"",""Mechelen - Breendonk"",""Breendonk - Mechelen/Mechelen - Breendonk"",3,"""",""BBDD00"",""000000"""
"50111,1,""1"",""Heverlee Boskant - Leuven Station"",""Heverlee - Leuven/Leuven - Heverlee"",3,"""",""DD0077"",""FFFFFF"""
"50112,1,""2"",""Heverlee Campus - Leuven - Kessel-Lo Hulsberg"",""Heverlee - Kessel-Lo/Kessel-Lo - Heverlee"",3,"""",""77CCAA"",""000000"""
"50113,1,""3"",""Leuven - Pellenberg - Lubbeek"",""Leuven - Pellenberg - Lubbeek/Lubbeek - Pellenberg - Leuven"",3,"""",""991199"",""FFFFFF"""
"50114,1,""4"",""Herent - Leuven - Haasrode Brabanthal"",""Haasrode - Herent/Herent - Haasrode"",3,"""",""EE8822"",""FFFFFF"""
"50115,1,""5"",""Vaalbeek - Leuven - Wijgmaal - Wakkerzeel"",""Vaalbeek - Wakkerzeel/Wakkerzeel - Vaalbeek"",3,"""",""FFCC11"",""000000"""
"50116,1,""6"",""Wijgmaal - Leuven - Neervelp - Hoegaarden"",""Hoegaarden - Wijgmaal/Wijgmaal - Hoegaarden"",3,"""",""BBDD00"",""000000"""
"50117,1,""7"",""Bierbeek Centrum - Leuven - Heverlee - Bertem"",""Bertem - Bierbeek/Bierbeek - Bertem"",3,"""",""229922"",""FFFFFF"""
"50118,1,""8"",""Bierbeek Centrum - Leuven - Heverlee - Bertem"",""Bertem - Bierbeek/Bierbeek - Bertem"",3,"""",""1199DD"",""FFFFFF"""
"50119,1,""9"",""Korbeek-Lo Pimberg - Leuven - Heverlee - Bertem"",""Bertem - Korbeek-Lo/Korbeek-Lo - Bertem"",3,"""",""0044BB"",""FFFFFF"""
"50120,1,""310"",""Leuven - Holsbeek - Aarschot"",""Leuven - Aarschot/Aarschot - Leuven"",3,"""",""995511"",""FFFFFF"""
"50121,1,""313"",""Tienen - St-Truiden"",""Tienen - St-Truiden/St-Truiden - Tienen"",3,"""",""BB0022"",""FFFFFF"""
"50122,1,""315"",""Kraainem - Tervuren - Leefdaal - Leuven"",""Kraainem - Terv. - Leefd. - Leuven/Leuven - Leefd. - Terv. - Kraainem"",3,"""",""991199"",""FFFFFF"""
"50123,1,""316"",""Kraainem - Sterrebeek - Leefdaal - Leuven"",""Kraainem - Sterrebeek - Leuven/Leuven - Sterrebeek - Kraainem"",3,"""",""FF88AA"",""000000"""
"50124,1,""317"",""Kraainem- Tervuren - Bertem - Leuven"",""Kraainem - Terv. - Bert. - Leuven/Leuven - Bert. - Terv. - Kraainem"",3,"""",""77CCAA"",""000000"""
"50125,1,""318"",""Brussel - Moorsel - Leuven"",""Brussel - Moorsel - Leuven/Leuven - Moorsel - Brussel"",3,"""",""8899AA"",""000000"""
"50126,1,""420"",""Snelbus Diest - Tienen"",""Tienen - Diest/Diest - Tienen"",3,"""",""444411"",""FFFFFF"""
"50127,1,""22"",""Tienen - Budingen - Diest"",""Tienen - Diest/Diest - Tienen"",3,"""",""FFCC11"",""000000"""
"50128,1,""23"",""(Tienen - Neerlinter) - Budingen - Sint-Truiden"",""Tienen - St-Truiden/St-Truiden - Tienen"",3,"""",""229922"",""FFFFFF"""
"50129,1,""24"",""Tienen - Neerlinter - Ransberg - Kortenaken"",""Tienen - Kortenaken/Kortenaken - Tienen"",3,"""",""BBDD00"",""000000"""
"50130,1,""25"",""Tienen - Wommersom - Zoutleeuw"",""Tienen - Zoutleeuw/Zoutleeuw - Tienen"",3,"""",""1199DD"",""FFFFFF"""
"50131,1,""29"",""Tienen Station - Tienen Industriepark"",""Tienen Station - Tienen Industrie/Tienen Industrie  - Tienen Station"",3,"""",""77CCAA"",""000000"""
"50132,1,""333"",""Leuven Gasthuisberg - Rotselaar - Tremelo"",""Leuven - Tremelo/Tremelo - Leuven"",3,"""",""BBDD00"",""000000"""
"50133,1,""334"",""Leuven Gasthuisberg - Aarschot"",""Leuven - Aarschot/Aarschot - Leuven"",3,"""",""0044BB"",""FFFFFF"""
"50134,1,""335"",""Leuven Gasthuisberg - Rotselaar - Aarschot"",""Leuven - Aarschot/Aarschot - Leuven"",3,"""",""991199"",""FFFFFF"""
"50135,1,""35"",""Aarschot - Rillaar - Scherpenheuvel - Diest"",""Aarschot - Diest/Diest - Aarschot"",3,"""",""BBDD00"",""000000"""
"50136,1,""337"",""Leuven - Waver"",""Waver - Leuven/Leuven - Waver"",3,"""",""0044BB"",""FFFFFF"""
"50137,1,""341"",""Etterbeek - Overijse - Terl. - Ottenburg - Waver"",""Etterbeek - Waver/Waver - Etterbeek"",3,"""",""229922"",""FFFFFF"""
"50138,1,""343"",""Etterbeek - Hoeilaart - Overijse Maleizen"",""Etterbeek - Maleizen/Maleizen - Etterbeek"",3,"""",""BBDD00"",""000000"""
"50139,1,""344"",""Herrmann-Debroux - Overijse - Hamme-Mille"",""Brussel - Hamme-Mille/Hamme-Mille - Brussel"",3,"""",""FF88AA"",""000000"""
"50140,1,""345"",""Herrmann-Debroux - Hoeilaart - Waver"",""Brussel - Waver/Waver - Brussel"",3,"""",""005555"",""FFFFFF"""
"50141,1,""36"",""Aarschot - Langdorp - Averbode - Scherpenheuvel"",""Aarschot - Diest/Diest - Aarschot"",3,"""",""229922"",""FFFFFF"""
"50142,1,""37"",""Aarschot - Gijmel - Varenwinkel - Wolfsdonk"",""Aarschot - Langdorp/Langdorp - Aarschot"",3,"""",""1199DD"",""FFFFFF"""
"50143,1,""348"",""Etterbeek - Overijse Maleizen - Terhulpen"",""Etterbeek - Terhulpen/Terhulpen - Etterbeek"",3,"""",""DD0077"",""FFFFFF"""
"50144,1,""349"",""Etterbeek - Huldenberg - Ottenburg"",""Etterbeek - Ottenburg/Ottenburg - Etterbeek"",3,"""",""BB0022"",""FFFFFF"""
"50145,1,""351"",""Brussel - Kortenberg - Everberg - Leuven"",""Brussel - Leuven/Leuven - Brussel"",3,"""",""BBDD00"",""000000"""
"50146,1,""352"",""Kraainem - Kortenberg - Erps Kwerps - Leuven"",""Kraainem - Leuven/Leuven - Kraainem"",3,"""",""229922"",""FFFFFF"""
"50147,1,""358"",""Brussel - Kortenberg - Leuven"",""Brussel - Leuven/Leuven - Brussel"",3,"""",""1199DD"",""FFFFFF"""
"50148,1,""359"",""Zaventem - Roodebeek"",""Roodebeek - Zaventem/Zaventem - Roodebeek"",3,"""",""FFCC11"",""000000"""
"50149,1,""360"",""Tienen - Hoegaarden - Geldenaken"",""Geldenaken - Tienen/Tienen - Geldenaken"",3,"""",""BBDD00"",""000000"""
"50150,1,""361"",""Tienen - Hoegaarden - Outgaarden"",""Outgaarden - Tienen/Tienen - Outgaarden"",3,"""",""FFCC11"",""000000"""
"50151,1,""362"",""Tienen - Hoegaarden - Malen"",""Malen - Hoegaarden - Tienen/Tienen - Hoegaarden - Malen"",3,"""",""0044BB"",""FFFFFF"""
"50152,1,""370"",""Leuven - Tielt - Diest"",""Leuven - Diest/Diest - Leuven"",3,"""",""1199DD"",""FFFFFF"""
"50153,1,""371"",""Leuven - Linden"",""Leuven - Linden/Linden - Leuven"",3,"""",""229922"",""FFFFFF"""
"50154,1,""373"",""Leuven - Lubbeek - Meensel - Assent"",""Leuven - Assent/Assent - Leuven"",3,"""",""FFCC11"",""000000"""
"50155,1,""374"",""Leuven - Houwaart - Tielt"",""Leuven - Tielt/Tielt - Leuven"",3,"""",""995511"",""FFFFFF"""
"50156,1,""375"",""Tielt - Assent - Diest"",""Tielt - Diest/Diest - Tielt"",3,"""",""991199"",""FFFFFF"""
"50157,1,""380"",""Leuven - Boutersem - Tienen"",""Leuven - Tienen/Tienen - Leuven"",3,"""",""995511"",""FFFFFF"""
"50158,1,""381"",""Honsem - Boutersem - Tienen"",""Honsem - Tienen/Tienen - Honsem"",3,"""",""FF88AA"",""000000"""
"50159,1,""390"",""Aarschot - Tielt - Kapellen - Tienen"",""Tienen - Aarschot/Aarschot - Tienen"",3,"""",""DD0077"",""FFFFFF"""
"50160,1,""391"",""Tielt - Waanrode - Hoeleden - Tienen"",""Tienen - Tielt/Tielt - Tienen"",3,"""",""EE8822"",""FFFFFF"""
"50161,1,""392"",""Aarschot - Houwaart - Tielt - Binkom"",""Binkom - Aarschot/Aarschot - Binkom"",3,"""",""77CCAA"",""000000"""
"50162,1,""395"",""Leuven - Overijse - Hoeilaart"",""Hoeilaart - Leuven/Leuven - Hoeilaart"",3,"""",""FFCC11"",""000000"""
"50163,1,""399"",""Aarschot - Tielt - Bunsbeek - Tienen"",""Tienen - Tielt/Tielt - Tienen"",3,"""",""005555"",""FFFFFF"""
"50164,1,""410"",""Brussel - Tervuren - Leuven"",""Brussel - Leuven/Leuven - Brussel"",3,"""",""BB0022"",""FFFFFF"""
"50165,1,""433"",""Snelbus Leuven - Rotselaar - Tremelo"",""Leuven - Tremelo/Tremelo - Leuven"",3,"""",""BB0022"",""FFFFFF"""
"50166,1,""460"",""Snelbus Brussel - Londerzeel - Boom"",""Brussel - Boom/Boom - Brussel"",3,"""",""991199"",""FFFFFF"""
"50167,1,""461"",""Snelbus Brussel - Willebroek - Boom"",""Brussel - Boom/Boom - Brussel"",3,"""",""EE8822"",""FFFFFF"""
"50168,1,""470"",""Snelbus Brussel Noord - Haacht"",""Brussel - Haacht/Haacht - Brussel"",3,"""",""EE8822"",""FFFFFF"""
"50169,1,""471"",""Snelbus Brussel Noord - Keiberg - Zaventem"",""Brussel - Zaventem/Zaventem - Brussel"",3,"""",""229922"",""FFFFFF"""
"50170,1,""475"",""Snelbus Leuven - Tielt"",""Leuven - Tielt/Tielt - Leuven"",3,"""",""BBDD00"",""000000"""
"50171,1,""485"",""Snelbus Leuven - Lubbeek - Tienen"",""Leuven - Lubbeek - Tienen/Tienen - Lubbeek - Leuven"",3,"""",""771133"",""FFFFFF"""
"50172,1,""500"",""Schoolbus Wespelaar - Keerbergen"",""Wespelaar - Keerbergen/Keerbergen - Wespelaar"",3,"""",""BB0022"",""FFFFFF"""
"50173,1,""501"",""Schoolbus  Mechelen - Keerbergen"",""Mechelen - Keerbergen/Keerbergen - Mechelen"",3,"""",""BBDD00"",""000000"""
"50174,1,""502"",""Schoolbus St.-Martens-Lennik"",""St-Martens-Lennik - Leerbeek/Leerbeek - St-Martens-Lennik"",3,"""",""EE8822"",""FFFFFF"""
"50175,1,""503"",""Schoolbus Steenokkerzeel - Keerbergen"",""Steenokkerzeel - Keerbergen/Keerbergen - Steenokkerzeel"",3,"""",""229922"",""FFFFFF"""
"50176,1,""504"",""Schoolbus Tombeek - Etterbeek"",""Tombeek - Etterbeek/Etterbeek - Tombeek"",3,"""",""0044BB"",""FFFFFF"""
"50177,1,""505"",""Schoolbus Haacht - Zaventem"",""Haacht - Zaventem/Zaventem - Haacht"",3,"""",""0044BB"",""FFFFFF"""
"50178,1,""510"",""Schoolbus  Eppegem - Boortmeerbeek - Haacht"",""Eppegem - Tildonk/Tildonk - Eppegem"",3,"""",""1199DD"",""FFFFFF"""
"50179,1,""511"",""Schoolbus  Rotselaar - Wijgmaal - Herent - Haacht"",""Haacht - Rotselaar/Rotselaar - Haacht"",3,"""",""991199"",""FFFFFF"""
"50180,1,""512"",""Schoolbus  Leuven - Wezemaal - Haacht Don Bosco"",""Leuven - Tildonk/Tildonk - Leuven"",3,"""",""DD0077"",""FFFFFF"""
"50181,1,""513"",""Schoolbus  Haacht DB - Rotselaar - Leuven"",""Leuven - Tildonk/Tildonk - Leuven"",3,"""",""995511"",""FFFFFF"""
"50182,1,""514"",""Schoolbus  Steenok.- Ned. - Haacht - Tildonk"",""Steenokkerzeel - Tildonk/Tildonk - Steenokkerzeel"",3,"""",""EE8822"",""FFFFFF"""
"50183,1,""515"",""Schoolbus  Steenokkerz. - Haacht - Tildonk"",""Perk - Tildonk/Tildonk - Perk"",3,"""",""FF88AA"",""000000"""
"50184,1,""516"",""Schoolbus Meerbeek - Erps-Kwerps - Haacht"",""Meerbeek - Haacht/Haacht - Meerbeek"",3,"""",""77CCAA"",""000000"""
"50185,1,""518"",""Schoolbus Grimbergen - Londerzeel"",""Grimbergen - Londerzeel/Londerzeel - Grimbergen"",3,"""",""1199DD"",""FFFFFF"""
"50186,1,""519"",""Schoolbus Moorsel - Tervuren"",""Tervuren - Moorsel/Moorsel - Tervuren"",3,"""",""BBDD00"",""000000"""
"50187,1,""520"",""Schoolbus Linden - Kessel-Lo - Leuven - Heverlee"",""Heverlee - Linden/Linden - Heverlee"",3,"""",""FFCCAA"",""000000"""
"50188,1,""521"",""Schoolbus Kortenberg -Everberg -Meerbeek -Heverlee"",""Heverlee - Kortenberg/Kortenberg - Heverlee"",3,"""",""BB0022"",""FFFFFF"""
"50189,1,""522"",""Schoolbus Kortenberg - Erps-Kwerps - Heverlee"",""Heverlee - Kortenberg/Kortenberg - Heverlee"",3,"""",""EE8822"",""FFFFFF"""
"50190,1,""523"",""Schoolbus Kortenberg - Heverlee"",""Heverlee - Kortenberg/Kortenberg - Heverlee"",3,"""",""8899AA"",""000000"""
"50191,1,""524"",""Schoolbus Tielt - Leuven - Heverlee"",""Heverlee - Tielt/Tielt - Heverlee"",3,"""",""DD0077"",""FFFFFF"""
"50192,1,""525"",""Schoolbus Lubbeek Geestbeek - Leuven - Heverlee"",""Heverlee - Geestbeek/Geestbeek - Heverlee"",3,"""",""FFCCAA"",""000000"""
"50193,1,""526"",""Schoolbus Tervuren - Heverlee"",""Tervuren - Heverlee/Heverlee - Tervuren"",3,"""",""229922"",""FFFFFF"""
"50194,1,""527"",""Schoolbus Honsem - Lubbeek - Heverlee"",""Honsem - Pellenberg - Heverlee/Heverlee - Pellenberg - Honsem"",3,"""",""8899AA"",""000000"""
"50195,1,""528"",""Schoolbus Veltem - Kortenberg - Tervuren"",""Tervuren - Kortenberg - Veltem/Veltem - Kortenberg - Tervuren"",3,"""",""FFCC11"",""000000"""
"50196,1,""529"",""Schoolbus Herent - Heverlee"",""Heverlee Heilig Hart - Herent/Herent - Heverlee Heilig Hart"",3,"""",""991199"",""FFFFFF"""
"50197,1,""530"",""Schoolbus Kortenberg - Zaventem"",""Zaventem - Kortenberg/Kortenberg - Zaventem"",3,"""",""995511"",""FFFFFF"""
"50198,1,""531"",""Schoolbus Kraainem - Zaventem"",""Kraainem - Zaventem/Zaventem - Kraainem"",3,"""",""1199DD"",""FFFFFF"""
"50199,1,""532"",""Schoolbus Wemmel Campus"",""Schoolbus Wemmel Campus/Schoolbus Wemmel Campus"",3,"""",""BBDD00"",""000000"""
"50200,1,""533"",""Schoolbus Vilvoorde - Kapelle-op-den-Bos"",""Vilvoorde - Kapelle-op-den-Bos/Kapelle-op-den-Bos - Vilvoorde"",3,"""",""FFCC11"",""000000"""
"50201,1,""534"",""Schoolbus Grimbergen - Kapelle-op-den-Bos"",""Grimbergen - Kapelle-op-den-Bos/Kapelle-op-den-Bos - Grimbergen"",3,"""",""991199"",""FFFFFF"""
"50202,1,""535"",""Schoolbus Nieuwrode - Holsbeek - Montfortcollege"",""Rotselaar - Nieuwrode/Nieuwrode - Rotselaar"",3,"""",""FF88AA"",""000000"""
"50203,1,""536"",""Schoolbus Grimbergen - Vilvoorde Scholen"",""Grimbergen - Vilvoorde/Vilvoorde - Grimbergen"",3,"""",""FFCC11"",""000000"""
"50204,1,""537"",""Schoolbus Leuven - Terlanen"",""Terlanen - Leuven/Leuven - Terlanen"",3,"""",""FFCC11"",""000000"""
"50205,1,""538"",""Schoolbus Vilvoorde - Zaventem Atheneum"",""Vilvoorde - Diegem Lo - Zaventem Atheneum/Zaventem Atheneum - Diegem Lo - Vilvoorde"",3,"""",""EE8822"",""FFFFFF"""
"50206,1,""540"",""Schoolbus Kapellen Varenberg - Tienen"",""Tienen - Kapellen/Kapellen - Tienen"",3,"""",""AACCEE"",""000000"""
"50207,1,""541"",""Schoolbus Neervelp - Meldert - Tienen"",""Tienen - Neervelp/Neervelp - Tienen"",3,"""",""995511"",""FFFFFF"""
"50208,1,""542"",""Schoolbus Halen - Hogen - Tienen"",""Tienen - Halen/Halen - Tienen"",3,"""",""EE8822"",""FFFFFF"""
"50209,1,""543"",""Schoolbus Merchtem - Wemmel Campus"",""Wemmel, Campus - Merchtem/Merchtem - Wemmel, Campus"",3,"""",""1199DD"",""FFFFFF"""
"50210,1,""544"",""Schoolbus 2 Maleizen - Hoeilaart - Woluwe"",""Maleizen - Woluwe/Woluwe - Maleizen"",3,"""",""EE8822"",""FFFFFF"""
"50211,1,""547"",""Schoolbus 3 Huldenberg - Woluwe"",""Overijse - Woluwe/Woluwe - Overijse"",3,"""",""1199DD"",""FFFFFF"""
"50212,1,""548"",""Schoolbus 4 Overijse - Hoeilaart - Woluwe"",""Huldenberg - Woluwe/Woluwe - Huldenberg"",3,"""",""991199"",""FFFFFF"""
"50213,1,""549"",""Schoolbus Ottenburg - Huld. - Overijse - Tervuren"",""Ottenburg - Huldenberg - Overijse - Tervuren/Tervuren - Overijse - Huldenberg - Ottenburg"",3,"""",""EE8822"",""FFFFFF"""
"50214,1,""550"",""Schoolbus 1 Diest: Neerlinter-Loksbergen-Diest"",""Neerlinter - Diest/Diest - Neerlinter"",3,"""",""DD0077"",""FFFFFF"""
"50215,1,""551"",""Schoolbus 2 Diest: Geetbets-Halen-Diest"",""Geetbets - Diest/Diest - Geetbets"",3,"""",""995511"",""FFFFFF"""
"50216,1,""552"",""Schoolbus Muggenberg - Tielt - Diest"",""Muggenberg - Tielt - Diest/Diest - Tielt - Muggenberg"",3,"""",""8899AA"",""000000"""
"50217,1,""553"",""Schoolbus Groenendaal - Tervuren"",""Groenendaal - Tervuren/Tervuren - Groenendaal"",3,"""",""1199DD"",""FFFFFF"""
"50218,1,""554"",""Schoolbus Evere - Sterrebeek - Tervuren"",""Evere - Tervuren/Tervuren - Evere"",3,"""",""BB0022"",""FFFFFF"""
"50219,1,""555"",""Schoolbus Leuven - Sint-Pieters-Woluwe"",""Sint-Pieters-Woluwe - Leuven/Leuven - Sint-Pieters-Woluwe"",3,"""",""995511"",""FFFFFF"""
"50220,1,""556"",""Schoolb. Leefdaal - Duisburg - Sint-Pieters-Woluwe"",""Sint-Pieters-Woluwe - Leefdaal/Leefdaal - Sint-Pieters-Woluwe"",3,"""",""EE8822"",""FFFFFF"""
"50221,1,""558"",""Schoolbus Leuven - Bertem - Leefdaal - Tervuren"",""Tervuren - Leuven/Leuven - Tervuren"",3,"""",""77CCAA"",""000000"""
"50222,1,""560"",""Schoolbus Waanrode - Zoutleeuw"",""Waanrode - Zoutleeuw/Zoutleeuw - Waanrode"",3,"""",""BB0022"",""FFFFFF"""
"50223,1,""561"",""Schoolbus Oplinter - Zoutleeuw"",""Oplinter - Zoutleeuw/Zoutleeuw - Oplinter"",3,"""",""229922"",""FFFFFF"""
"50224,1,""562"",""Schoolbus Waasmont - Zoutleeuw"",""Waasmont - Zoutleeuw/Zoutleeuw - Waasmont"",3,"""",""1199DD"",""FFFFFF"""
"50225,1,""563"",""Schoolbus Tienen - Wommersom - Zoutleeuw"",""Tienen - Wommersom - Zoutleeuw/Zoutleeuw - Wommersom - Tienen"",3,"""",""EE8822"",""FFFFFF"""
"50226,1,""565"",""Schoolbus Kortenaken - Waanrode - Halen - HerkdeSt"",""Kortenaken - Herk-De-Stad/Herk-de-Stad - Kortenaken"",3,"""",""991199"",""FFFFFF"""
"50227,1,""566"",""Schoolbus Budingen - Kortenaken - Halen - HerkdeSt"",""Budingen - Herk-De-Stad/Herk-de-Stad - Budingen"",3,"""",""995511"",""FFFFFF"""
"50228,1,""567"",""Schoolbus Budingen - Geetbets - Halen - HerkdeStad"",""Budingen - Herk-De-Stad/Herk-de-Stad - Budingen"",3,"""",""77CCAA"",""000000"""
"50229,1,""568"",""Schoolbus Kortenaken - Grazen - Herk-de-Stad"",""Kortenaken - Herk-De-Stad/Herk-de-Stad - Kortenaken"",3,"""",""FF88AA"",""000000"""
"50230,1,""570"",""schoolbus St.Ulriks-Kapelle-Schepdaal - Dilbeek"",""schoolbus Schepdaal - Dilbeek/Schoolbus Dilbeek - Schepdaal/Ternat"",3,"""",""0044BB"",""FFFFFF"""
"50231,1,""571"",""Schoolbus Halle - Sint-Pieters-Leeuw - Dilbeek"",""Halle - St-P-Leeuw - Dilbeek/Dilbeek - St-P-Leeuw - Halle"",3,"""",""BBDD00"",""000000"""
"50232,1,""572"",""Schoolbus Zellik - Dilbeek - Halle"",""Halle - Dilbeek - Zellik/Zellik - Dilbeek - Halle"",3,"""",""AACCEE"",""000000"""
"50233,1,""573"",""Schoolbus Schepdaal - Vlezenbeek - Halle"",""schoolbus Halle - Vlezenbeek - Schepdaal/schoolbus Schepdaal - Vlezenbeek - Halle"",3,"""",""8899AA"",""000000"""
"50234,1,""574"",""Schoolbus Beersel"",""Schoolbus Beersel/Schoolbus Beersel"",3,"""",""991199"",""FFFFFF"""
"50235,1,""575"",""Vlezenbeek-St.Pieters-Leeuw-Drogenbos-Ukkel"",""Ukkel - Drogenbos - St.P.Leeuw - Vlezenb/Vlezenb - St.P.Leeuw - Drogenbos - Ukkel"",3,"""",""995511"",""FFFFFF"""
"50236,1,""580"",""Schoolbus Tienen - Meldert"",""Tienen - Meldert/Meldert - Tienen"",3,"""",""771133"",""FFFFFF"""
"50237,1,""581"",""Schoolbus Tienen - Hoegaarden"",""Hoegaarden - Tienen/Tienen - Hoegaarden"",3,"""",""EE8822"",""FFFFFF"""
"50238,1,""585"",""Lubbeek - Kerkom - Attenrode-Wever - Tienen"",""Lubbeek - Tienen/Tienen - Lubbeek"",3,"""",""005555"",""FFFFFF"""
"50239,1,""586"",""Studentenpendel : Heverlee Campus - Leuven Station"",""Heverlee Campus - Leuven Station/Leuven Station - Heverlee Campus"",3,"""",""BB0022"",""FFFFFF"""
"50240,1,""590"",""Pellenberg - Lubbeek - Aarschot"",""Pellenberg - Aarschot/Aarschot - Pellenberg"",3,"""",""0099AA"",""000000"""
"50241,1,""591"",""Aarschot - Tielt, Rest - Tielt, Stelplaats"",""Tielt - Aarschot/Aarschot - Tielt"",3,"""",""BB0022"",""FFFFFF"""
"50242,1,""597"",""Schoolbus Heverlee, Sint-Albertus - Wilsele"",""Heverlee - Wilsele/Wilsele - Heverlee"",3,"""",""77CCAA"",""000000"""
"50243,1,""598"",""Schoolbus Groenendaal - Overijse - Heverlee"",""Groenendaal - Overijse - Heverlee/Heverlee - Overijse - Groenendaal"",3,"""",""EE8822"",""FFFFFF"""
"50244,1,""600"",""Buitenringbus Leuven"",""Buitenringbus Leuven/Buitenringbus Leuven"",3,"""",""444411"",""FFFFFF"""
"50245,1,""601"",""Binnenringbus Leuven"",,3,"""",""0099AA"",""000000"""
"50246,1,""603"",""Pendel Wetenschapspark - Leuven Centrum"",,3,"""",""BB0022"",""FFFFFF"""
"50247,1,""613"",""Marktbus Goetsenhoven - Tienen"",""Tienen - Goetsenhoven/Goetsenhoven - Tienen"",3,"""",""1199DD"",""FFFFFF"""
"50248,1,""616"",""Leuven - Bertem - Moorsel - Sterrebeek - Zaventem"",""Zaventem - Moorsel - Bertem - Leuven/Leuven - Bertem - Moorsel - Zaventem"",3,"""",""AACCEE"",""000000"""
"50249,1,""620"",""Anderlecht Erasmus - Zaventem Luchthaven"",""Anderlecht - Zaventem/Zaventem - Anderlecht"",3,"""",""BB0022"",""FFFFFF"""
"50250,1,""621"",""Vilvoorde - Zaventem"",""Zaventem - Vilvoorde/Vilvoorde - Zaventem"",3,"""",""0099AA"",""000000"""
"50251,1,""624"",""Marktbus Strombeek - Grimbergen - Vilvoorde"",""Strombeek - Vilvoorde/Vilvoorde - Strombeek"",3,"""",""771133"",""FFFFFF"""
"50252,1,""625"",""Pamel - Liedekerke - Essene"",""Essene - Liedekerke - Pamel/Pamel- Liedekerke - Essene"",3,"""",""77CCAA"",""000000"""
"50253,1,""630"",""Wijgmaal Station - Haasrode Brabanthal"",""Haasrode - Wijgmaal/Wijgmaal - Haasrode"",3,"""",""229922"",""FFFFFF"""
"50254,1,""646"",""Marktbus Hakendover - Tienen"",""Tienen - Hakendover/Hakendover - Tienen"",3,"""",""991199"",""FFFFFF"""
"50255,1,""651"",""Leuven - Everb - Kortenb - Steenok - Cargo - Luch"",""Zaventem - Leuven/Leuven - Zaventem"",3,"""",""8899AA"",""000000"""
"50256,1,""652"",""Cargo - Zaventem - Kortenbe - Erps-Kwerps - Leuven"",""Zaventem - Leuven/Leuven - Zaventem"",3,"""",""995511"",""FFFFFF"""
"50257,1,""658"",""Kortenberg - Leuven"",""Kortenberg - Leuven/Leuven - Kortenberg"",3,"""",""FF88AA"",""000000"""
"50258,1,""659"",""Zaventem - Roodebeek"",""Zaventem - Roodebeek/Roodebeek - Zaventem"",3,"""",""EE8822"",""FFFFFF"""
"50259,1,""660"",""Zaventem - Haacht - Bonheiden"",""Zaventem - Bonheiden/Bonheiden - Zaventem"",3,"""",""FF88AA"",""000000"""
